date,no2_mean,no2_mean_weighted,no2_median,no2_min,no2_max,n_pixels,status,source_file
2022-07-23,1226425610797056.0,1228833565485220.5,1478467665264640.0,-2531762156601344.0,3077845505015808.0,26,ok,OMI-Aura_L3-OMNO2d_2022m0723_v003-2022m0818t121539.he5
2022-07-24,1957473473789952.0,1961799854275323.2,676587406098432.0,-1390546262163456.0,8674158363803648.0,16,ok,OMI-Aura_L3-OMNO2d_2022m0724_v003-2022m0818t121510.he5
2022-07-25,1246399719014400.0,1245705648002478.8,1303570892718080.0,241819946319872.0,2033112024350720.0,8,ok,OMI-Aura_L3-OMNO2d_2022m0725_v003-2022m0818t121530.he5
2022-07-26,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0726_v003-2022m0818t121531.he5
2022-07-27,463574191308800.0,463574191308799.94,706758142066688.0,-143223787880448.0,827188219740160.0,3,ok,OMI-Aura_L3-OMNO2d_2022m0727_v003-2022m0818t121533.he5
2022-07-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0728_v003-2022m0818t121518.he5
2022-07-29,735228729872756.4,735298002148478.2,808838508838912.0,378251897733120.0,1095109420515328.0,11,ok,OMI-Aura_L3-OMNO2d_2022m0729_v003-2022m0818t121510.he5
2022-07-30,2847546862993408.0,2847338711243927.0,2409365520777216.0,-270284422643712.0,7188007874461696.0,30,ok,OMI-Aura_L3-OMNO2d_2022m0730_v003-2022m0818t121521.he5
2022-07-31,775392987814297.6,777030182409834.1,597095614513152.0,-834581066416128.0,2821182285938688.0,10,ok,OMI-Aura_L3-OMNO2d_2022m0731_v003-2022m0819t201958.he5
2022-08-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0801_v003-2022m0821t202612.he5
2022-08-02,-1250656855168662.5,-1252364935542712.8,-924851481083904.0,-4945451367268352.0,652381037527040.0,17,ok,OMI-Aura_L3-OMNO2d_2022m0802_v003-2022m0903t115934.he5
2022-08-03,3023719456973346.0,3021778625537057.0,2418602250600448.0,682041947455488.0,7121538423717888.0,30,ok,OMI-Aura_L3-OMNO2d_2022m0803_v003-2022m0903t115930.he5
2022-08-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0804_v003-2022m0903t105757.he5
2022-08-05,2670961867707733.5,2671556351445552.5,2648159259983872.0,1350250610556928.0,4056336228679680.0,30,ok,OMI-Aura_L3-OMNO2d_2022m0805_v003-2022m0903t105748.he5
2022-08-06,2624336832408234.5,2624353706750667.5,2526270504042496.0,533758302224384.0,6300865199603712.0,27,ok,OMI-Aura_L3-OMNO2d_2022m0806_v003-2022m0903t105746.he5
2022-08-07,4493272152014848.0,4493493726256832.0,5078261688172544.0,1851194523779072.0,6696194390622208.0,16,ok,OMI-Aura_L3-OMNO2d_2022m0807_v003-2022m0903t105747.he5
2022-08-08,1001955945086976.0,1008314257373107.1,1083984381476864.0,-4420615490502656.0,6815053315571712.0,16,ok,OMI-Aura_L3-OMNO2d_2022m0808_v003-2022m0903t105748.he5
2022-08-09,-201834851047833.6,-201834851047833.7,-204582093324288.0,-1258150942474240.0,485616886218752.0,5,ok,OMI-Aura_L3-OMNO2d_2022m0809_v003-2022m0903t141847.he5
2022-08-10,3982237975375599.0,3982155417958186.5,4055726880194560.0,-1717035851579392.0,9594656291553280.0,30,ok,OMI-Aura_L3-OMNO2d_2022m0810_v003-2022m0903t141851.he5
2022-08-11,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0811_v003-2022m0903t141850.he5
2022-08-12,967955918828339.2,968715075850307.4,1101824333447168.0,126035202932736.0,1408271323758592.0,5,ok,OMI-Aura_L3-OMNO2d_2022m0812_v003-2022m0903t141850.he5
2022-08-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0813_v003-2022m0903t141851.he5
2022-08-14,1370725927616512.0,1370725927616512.0,1370725927616512.0,1370725927616512.0,1370725927616512.0,2,ok,OMI-Aura_L3-OMNO2d_2022m0814_v003-2022m0903t141849.he5
2022-08-15,1743862955507712.0,1743862955507712.2,2102365519872000.0,-795388147662848.0,3566108929949696.0,4,ok,OMI-Aura_L3-OMNO2d_2022m0815_v003-2022m0903t141848.he5
2022-08-16,-1535705956220928.0,-1535705956220928.0,-1535705956220928.0,-1535705956220928.0,-1535705956220928.0,2,ok,OMI-Aura_L3-OMNO2d_2022m0816_v003-2022m0903t141849.he5
2022-08-17,3493792372347252.5,3492423938646132.5,3302638993014784.0,-1256766083956736.0,9033899992678400.0,22,ok,OMI-Aura_L3-OMNO2d_2022m0817_v003-2022m0903t141852.he5
2022-08-18,-638637337914026.6,-632471545091441.4,-804883984809984.0,-7404786148179968.0,6346173346480128.0,15,ok,OMI-Aura_L3-OMNO2d_2022m0818_v003-2022m0903t141848.he5
2022-08-19,638412853570998.9,641877286010665.1,270785188986880.0,-1096488373452800.0,2400550905708544.0,14,ok,OMI-Aura_L3-OMNO2d_2022m0819_v003-2022m0903t141850.he5
2022-08-20,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0820_v003-2022m0903t141848.he5
2022-08-21,552157812228096.0,552880049176229.94,306734954446848.0,34964085145600.0,1765774469365760.0,16,ok,OMI-Aura_L3-OMNO2d_2022m0821_v003-2022m0903t141852.he5
2022-08-22,4592646017680574.0,4592081833878534.0,4741290633723904.0,-58267787067392.0,1.0526609433952256e+16,27,ok,OMI-Aura_L3-OMNO2d_2022m0822_v003-2022m0903t141847.he5
2022-08-23,1428195223260989.0,1428769612306560.2,1204030059577344.0,1018277824299008.0,2372598453239808.0,21,ok,OMI-Aura_L3-OMNO2d_2022m0823_v003-2022m0903t141849.he5
2022-08-24,2424517933409103.5,2424285613505648.0,2810963484999680.0,-1615577047105536.0,5466418552242176.0,29,ok,OMI-Aura_L3-OMNO2d_2022m0824_v003-2022m0903t141848.he5
2022-08-25,1091414327875476.2,1092849679673592.9,1496754226724864.0,-2779688606892032.0,3400692827947008.0,19,ok,OMI-Aura_L3-OMNO2d_2022m0825_v003-2022m0903t141849.he5
2022-08-26,3267771211733259.0,3265232590376865.0,2746532533108736.0,-95582139973632.0,6849003421433856.0,23,ok,OMI-Aura_L3-OMNO2d_2022m0826_v003-2022m0903t141852.he5
2022-08-27,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0827_v003-2022m0903t141850.he5
2022-08-28,756964954530702.2,757799626178175.6,956272958504960.0,-1055910126419968.0,1433881676873728.0,18,ok,OMI-Aura_L3-OMNO2d_2022m0828_v003-2022m0903t152047.he5
2022-08-29,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0829_v003-2022m0903t141850.he5
2022-08-30,964335578487193.6,964335578487193.5,515198272143360.0,435194943242240.0,2364369027465216.0,5,ok,OMI-Aura_L3-OMNO2d_2022m0830_v003-2022m0903t152051.he5
2022-08-31,2991813947177187.5,2991124026105925.5,3063483939684352.0,937766581960704.0,5542229556854784.0,27,ok,OMI-Aura_L3-OMNO2d_2022m0831_v003-2022m1003t140828.he5
2022-09-01,2047520419826507.2,2049259734313866.0,1508360570535936.0,861871221506048.0,5648969694707712.0,17,ok,OMI-Aura_L3-OMNO2d_2022m0901_v003-2022m1003t140813.he5
2022-09-02,2016249496207360.0,2016182553378583.0,2065621973991424.0,1408265820831744.0,2358625314013184.0,8,ok,OMI-Aura_L3-OMNO2d_2022m0902_v003-2022m1003t140815.he5
2022-09-03,-903185401493211.4,-904759441853286.2,-913545684320256.0,-2837432831574016.0,223714545238016.0,14,ok,OMI-Aura_L3-OMNO2d_2022m0903_v003-2022m1003t140814.he5
2022-09-04,470733840274773.3,470733840274773.3,226708087111680.0,146931284180992.0,1038562149531648.0,3,ok,OMI-Aura_L3-OMNO2d_2022m0904_v003-2022m1003t140827.he5
2022-09-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0905_v003-2022m1003t140811.he5
2022-09-06,1189704447819776.0,1189704447819776.0,1243100571762688.0,1011897717489664.0,1260718930264064.0,4,ok,OMI-Aura_L3-OMNO2d_2022m0906_v003-2022m1003t140810.he5
2022-09-07,3664994735838549.5,3665751673974570.5,3833903630516224.0,1843394326298624.0,6886518887022592.0,15,ok,OMI-Aura_L3-OMNO2d_2022m0907_v003-2022m1003t140810.he5
2022-09-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0908_v003-2022m1003t140819.he5
2022-09-09,2614126993019153.0,2615975442573924.0,2494595657105408.0,-1619271658504192.0,7724529283497984.0,30,ok,OMI-Aura_L3-OMNO2d_2022m0909_v003-2022m1003t140828.he5
2022-09-10,1506652236419830.5,1507853007805073.5,1374521068093440.0,-2319026789285888.0,5848783921348608.0,27,ok,OMI-Aura_L3-OMNO2d_2022m0910_v003-2022m1003t140824.he5
2022-09-11,1962081356686482.2,1961772831471012.2,2238404481777664.0,-2353963932319744.0,4020724238909440.0,28,ok,OMI-Aura_L3-OMNO2d_2022m0911_v003-2022m1003t150920.he5
2022-09-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0912_v003-2022m1003t140831.he5
2022-09-13,304020816134144.0,305123901182034.1,182553545801728.0,-107629657456640.0,958605830389760.0,4,ok,OMI-Aura_L3-OMNO2d_2022m0913_v003-2022m1003t140827.he5
2022-09-14,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0914_v003-2022m1003t140826.he5
2022-09-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0915_v003-2022m1003t140825.he5
2022-09-16,1399715093068334.5,1400055114928666.2,1158448376971264.0,205463048159232.0,3283737110380544.0,11,ok,OMI-Aura_L3-OMNO2d_2022m0916_v003-2022m1003t140829.he5
2022-09-17,1288690387982149.8,1288989270472292.2,1288284433022976.0,-12872640888832.0,1854292805812224.0,11,ok,OMI-Aura_L3-OMNO2d_2022m0917_v003-2022m1003t140824.he5
2022-09-18,497109056880640.0,497109056880640.0,61140356825088.0,-181389068599296.0,1611575882416128.0,3,ok,OMI-Aura_L3-OMNO2d_2022m0918_v003-2022m1003t150919.he5
2022-09-19,-298367208914944.0,-295876196185269.4,301218815541248.0,-9170900859486208.0,3985743877767168.0,16,ok,OMI-Aura_L3-OMNO2d_2022m0919_v003-2022m1003t150919.he5
2022-09-20,2274750241325768.5,2273713786531372.0,2386822848053248.0,-545173318664192.0,4366813240492032.0,23,ok,OMI-Aura_L3-OMNO2d_2022m0920_v003-2022m1003t140826.he5
2022-09-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0921_v003-2022m1003t150912.he5
2022-09-22,1857292659274547.2,1857906868382673.8,1853710971961344.0,390160667639808.0,3121164276727808.0,30,ok,OMI-Aura_L3-OMNO2d_2022m0922_v003-2022m1003t150918.he5
2022-09-23,2492571525141845.5,2493869823341156.5,2510679235887104.0,-461528562139136.0,5128393351757824.0,24,ok,OMI-Aura_L3-OMNO2d_2022m0923_v003-2022m1003t150914.he5
2022-09-24,543252834104115.2,545017740649558.3,640919011328000.0,-880735321849856.0,1405218004664320.0,10,ok,OMI-Aura_L3-OMNO2d_2022m0924_v003-2022m1003t150913.he5
2022-09-25,887545496195444.4,890449784213761.9,1593916117745664.0,-5535865489063936.0,3620505764495360.0,22,ok,OMI-Aura_L3-OMNO2d_2022m0925_v003-2022m1003t150912.he5
2022-09-26,1875196832597457.5,1874933014484409.0,2216434247663616.0,918135695736832.0,2444012485083136.0,11,ok,OMI-Aura_L3-OMNO2d_2022m0926_v003-2022m1003t150915.he5
2022-09-27,-1226645880963072.0,-1223210408482477.8,-1226645880963072.0,-3035539540279296.0,582247778353152.0,4,ok,OMI-Aura_L3-OMNO2d_2022m0927_v003-2022m1003t140825.he5
2022-09-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0928_v003-2022m1003t150912.he5
2022-09-29,1615843914898473.0,1615250113617094.2,1673829420105728.0,590692959125504.0,3547061286862848.0,25,ok,OMI-Aura_L3-OMNO2d_2022m0929_v003-2022m1003t140827.he5
2022-09-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m0930_v003-2022m1103t211447.he5
2022-10-01,2368298694370918.5,2368735121860656.5,2307419103297536.0,-171684959092736.0,4487461824626688.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1001_v003-2022m1103t211438.he5
2022-10-02,2049657495687441.0,2049828277532686.5,1588873759031296.0,-648684547080192.0,7575717256626176.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1002_v003-2022m1103t211440.he5
2022-10-03,2743811551237174.0,2743024858803881.5,2817740138086400.0,-1204754566873088.0,8326771745226752.0,19,ok,OMI-Aura_L3-OMNO2d_2022m1003_v003-2022m1103t211436.he5
2022-10-04,3446352214228992.0,3444663235318245.5,4186056052178944.0,568114785812480.0,5835754064314368.0,16,ok,OMI-Aura_L3-OMNO2d_2022m1004_v003-2022m1103t211433.he5
2022-10-05,-924876232231048.5,-927378518673730.1,-577254409109504.0,-6861241930743808.0,1334956500451328.0,15,ok,OMI-Aura_L3-OMNO2d_2022m1005_v003-2022m1103t211438.he5
2022-10-06,999606980706304.0,1001385857250933.9,-864493097713664.0,-884901507235840.0,4141549990445056.0,8,ok,OMI-Aura_L3-OMNO2d_2022m1006_v003-2022m1103t211439.he5
2022-10-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1007_v003-2022m1103t211428.he5
2022-10-08,1498259893081429.2,1498714244859866.8,1668222877171712.0,-392381903929344.0,2797913763741696.0,12,ok,OMI-Aura_L3-OMNO2d_2022m1008_v003-2022m1103t211433.he5
2022-10-09,1168092281438208.0,1168001422326316.5,1507818129588224.0,-1108478512857088.0,2841180727410688.0,8,ok,OMI-Aura_L3-OMNO2d_2022m1009_v003-2022m1104t092607.he5
2022-10-10,2651420728404650.5,2650732975820410.0,2247398076186624.0,1136737719943168.0,5650902429990912.0,12,ok,OMI-Aura_L3-OMNO2d_2022m1010_v003-2022m1104t092609.he5
2022-10-11,1078468577470306.5,1082235061575294.8,541596047114240.0,-905108388839424.0,4325232051486720.0,13,ok,OMI-Aura_L3-OMNO2d_2022m1011_v003-2022m1104t092606.he5
2022-10-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1012_v003-2022m1104t092601.he5
2022-10-13,2796598954015675.5,2797378966178869.5,3097283050602496.0,-2874107825750016.0,8187604604289024.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1013_v003-2022m1104t092609.he5
2022-10-14,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1014_v003-2022m1104t092602.he5
2022-10-15,1751802181792563.2,1753185756117377.8,1857872459726848.0,-14431165612032.0,3523453462249472.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1015_v003-2022m1104t092610.he5
2022-10-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1016_v003-2022m1104t092606.he5
2022-10-17,871673361576251.1,873387693321025.1,883651403317248.0,-1449899623186432.0,8404233091022848.0,13,ok,OMI-Aura_L3-OMNO2d_2022m1017_v003-2022m1104t092607.he5
2022-10-18,1669453167198208.0,1669453167198208.2,1927448581111808.0,794828191301632.0,2028087315267584.0,4,ok,OMI-Aura_L3-OMNO2d_2022m1018_v003-2022m1104t092604.he5
2022-10-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1019_v003-2022m1104t092608.he5
2022-10-20,4223165690893653.5,4227080576657118.0,4580694692986880.0,-2264259782246400.0,1.4485193817587712e+16,12,ok,OMI-Aura_L3-OMNO2d_2022m1020_v003-2022m1104t092607.he5
2022-10-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1021_v003-2022m1104t092609.he5
2022-10-22,4805772226442971.0,4807410190457008.0,2062401553825792.0,-931427814211584.0,1.768669143105536e+16,28,ok,OMI-Aura_L3-OMNO2d_2022m1022_v003-2022m1104t092607.he5
2022-10-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1023_v003-2022m1104t092607.he5
2022-10-24,2482291385736933.5,2482474059872717.5,2172576189120512.0,851083068964864.0,4417946705199104.0,29,ok,OMI-Aura_L3-OMNO2d_2022m1024_v003-2022m1104t092609.he5
2022-10-25,3262716043906253.0,3261627526928439.5,2718792949956608.0,-1375121692426240.0,9601056866566144.0,10,ok,OMI-Aura_L3-OMNO2d_2022m1025_v003-2022m1104t102600.he5
2022-10-26,4176516718900955.5,4178792275022186.5,3753698605924352.0,2402241512210432.0,6035093697069056.0,14,ok,OMI-Aura_L3-OMNO2d_2022m1026_v003-2022m1104t102603.he5
2022-10-27,1156204954637178.5,1154671775687199.2,1477793154072576.0,-2056837423693824.0,4939634370936832.0,23,ok,OMI-Aura_L3-OMNO2d_2022m1027_v003-2022m1104t102601.he5
2022-10-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1028_v003-2022m1104t102600.he5
2022-10-29,4497319714673628.5,4496792837792496.0,3859071601999872.0,243981791264768.0,9407736093605888.0,29,ok,OMI-Aura_L3-OMNO2d_2022m1029_v003-2022m1104t092607.he5
2022-10-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1030_v003-2022m1104t092605.he5
2022-10-31,1773059102998528.0,1771803322963096.0,1820272034316288.0,859898220904448.0,3351845091147776.0,18,ok,OMI-Aura_L3-OMNO2d_2022m1031_v003-2022m1204t121934.he5
2022-11-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1101_v003-2022m1204t121459.he5
2022-11-02,2497255639962965.5,2497129248488941.0,2107352815763456.0,1051950703443968.0,4508447034834944.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1102_v003-2022m1204t121512.he5
2022-11-03,2636483133278680.5,2635625420820031.5,1916557550682112.0,-1974766101594112.0,9302208747143168.0,26,ok,OMI-Aura_L3-OMNO2d_2022m1103_v003-2022m1204t121508.he5
2022-11-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1104_v003-2022m1204t121506.he5
2022-11-05,4364102906972296.5,4362927935805240.5,3036025676890112.0,-401378350465024.0,1.4504542645256192e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1105_v003-2022m1204t121512.he5
2022-11-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1106_v003-2022m1204t121506.he5
2022-11-07,5081589652529698.0,5084223441261731.0,4295575436525568.0,1234735049211904.0,1.0866236120367104e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1107_v003-2022m1204t121501.he5
2022-11-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1108_v003-2022m1204t121503.he5
2022-11-09,4010488692071902.0,4011118409666680.0,3787772594749440.0,2001278263623680.0,6749101945257984.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1109_v003-2022m1204t121504.he5
2022-11-10,2342902292855342.5,2344941175690150.5,2197186620162048.0,619881758195712.0,5080201134342144.0,11,ok,OMI-Aura_L3-OMNO2d_2022m1110_v003-2022m1204t121503.he5
2022-11-11,7123340021569946.0,7120909995413557.0,5735180694192128.0,1536799562268672.0,1.3666867256229888e+16,20,ok,OMI-Aura_L3-OMNO2d_2022m1111_v003-2022m1204t121456.he5
2022-11-12,4930690616044203.0,4930111447524798.0,3926792767275008.0,836388844994560.0,1.4735955483164672e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1112_v003-2022m1204t121505.he5
2022-11-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1113_v003-2022m1204t121505.he5
2022-11-14,3306674098012160.0,3303594974963679.0,2341711598583808.0,213201522262016.0,1.1769900460670976e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1114_v003-2022m1204t131622.he5
2022-11-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1115_v003-2022m1204t121501.he5
2022-11-16,2599012767943885.0,2599014767182530.0,2481446077857792.0,489414140624896.0,4370416718053376.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1116_v003-2022m1204t121507.he5
2022-11-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1117_v003-2022m1204t121506.he5
2022-11-18,1957562676211953.0,1957240690330769.5,2705775709388800.0,-126943236194304.0,3345408545783808.0,17,ok,OMI-Aura_L3-OMNO2d_2022m1118_v003-2022m1204t121502.he5
2022-11-19,4751484421581483.0,4750416084406735.0,3008443665350656.0,-4874282148560896.0,2.131827633212621e+16,24,ok,OMI-Aura_L3-OMNO2d_2022m1119_v003-2022m1204t131616.he5
2022-11-20,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1120_v003-2022m1204t131618.he5
2022-11-21,2423460731027456.0,2423470706845969.0,2275116654264320.0,788301451624448.0,4866485172305920.0,25,ok,OMI-Aura_L3-OMNO2d_2022m1121_v003-2022m1204t131621.he5
2022-11-22,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1122_v003-2022m1204t131620.he5
2022-11-23,3627481545687695.5,3625727205604863.0,3426239561859072.0,994824819834880.0,6292772944347136.0,25,ok,OMI-Aura_L3-OMNO2d_2022m1123_v003-2022m1204t121504.he5
2022-11-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1124_v003-2022m1204t121500.he5
2022-11-25,2492023464799365.5,2488810459469614.5,1654505556934656.0,659205874778112.0,5571205553717248.0,23,ok,OMI-Aura_L3-OMNO2d_2022m1125_v003-2022m1204t131622.he5
2022-11-26,700989612595609.6,698764137272919.0,751107106144256.0,-1502893614039040.0,3614178472361984.0,10,ok,OMI-Aura_L3-OMNO2d_2022m1126_v003-2022m1204t131622.he5
2022-11-27,3254109952263108.0,3250808597884867.5,2087535165571072.0,-630601191260160.0,7785347631022080.0,17,ok,OMI-Aura_L3-OMNO2d_2022m1127_v003-2022m1204t131620.he5
2022-11-28,2357607453224015.0,2358226702867518.0,2397159089504256.0,-5568168474968064.0,7814926533918720.0,26,ok,OMI-Aura_L3-OMNO2d_2022m1128_v003-2022m1204t131619.he5
2022-11-29,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1129_v003-2022m1204t131619.he5
2022-11-30,884961733846162.2,889920901492305.4,835292923691008.0,-4464415835422720.0,6042686662377472.0,28,ok,OMI-Aura_L3-OMNO2d_2022m1130_v003-2023m0103t064000.he5
2022-12-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1201_v003-2023m0103t064032.he5
2022-12-02,4336281094210628.5,4335226380195955.5,3919920953819136.0,571611627388928.0,9259954858885120.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1202_v003-2023m0103t063952.he5
2022-12-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1203_v003-2023m0103t063939.he5
2022-12-04,2998826544590575.0,2997122978115630.5,3085619530039296.0,1379920110419968.0,4437165073235968.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1204_v003-2023m0103t064005.he5
2022-12-05,5747369530639428.0,5745791874364862.0,3753321990979584.0,372153782370304.0,2.213989283843277e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1205_v003-2023m0103t064008.he5
2022-12-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1206_v003-2023m0103t064032.he5
2022-12-07,6059990745594812.0,6062533507879474.0,4527487698599936.0,702936762023936.0,2.128798178030387e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1207_v003-2023m0103t063944.he5
2022-12-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1208_v003-2023m0103t063935.he5
2022-12-09,6673868882182144.0,6675658333016715.0,3865934288650240.0,871022051983360.0,2.075748030480384e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1209_v003-2023m0103t064021.he5
2022-12-10,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1210_v003-2023m0103t064010.he5
2022-12-11,2780975195663018.5,2780641006074820.0,2745271423336448.0,1356815602286592.0,3857991417724928.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1211_v003-2023m0103t064053.he5
2022-12-12,3383334016705422.0,3384510319906546.5,2418536618131456.0,667844597514240.0,6697042109792256.0,9,ok,OMI-Aura_L3-OMNO2d_2022m1212_v003-2023m0103t064050.he5
2022-12-13,6591177885983465.0,6586816222754836.0,6024438688514048.0,781078860136448.0,1.825773417660416e+16,22,ok,OMI-Aura_L3-OMNO2d_2022m1213_v003-2023m0103t063930.he5
2022-12-14,6782398638954906.0,6779530947541745.0,4475227744501760.0,1039486507024384.0,2.229994264723456e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1214_v003-2023m0103t064019.he5
2022-12-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1215_v003-2023m0103t064001.he5
2022-12-16,6403599705553852.0,6399741375060285.0,4565168251994112.0,-305405729177600.0,2.129857102217216e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1216_v003-2023m0103t064007.he5
2022-12-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1217_v003-2023m0103t074216.he5
2022-12-18,2785995162386432.0,2784906468105820.5,2385371685978112.0,896018895863808.0,6177448777482240.0,29,ok,OMI-Aura_L3-OMNO2d_2022m1218_v003-2023m0103t074237.he5
2022-12-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1219_v003-2023m0103t064012.he5
2022-12-20,5215118257500979.0,5213542131713956.0,4579142733398016.0,1510575968354304.0,8629518084341760.0,30,ok,OMI-Aura_L3-OMNO2d_2022m1220_v003-2023m0103t074236.he5
2022-12-21,5820372466619733.0,5814543438712271.0,3769935729786880.0,439696941383680.0,2.109379986640077e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1221_v003-2023m0103t074258.he5
2022-12-22,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1222_v003-2023m0103t064029.he5
2022-12-23,3820330216290167.5,3821338764478487.0,2904250040451072.0,-1144083858849792.0,1.3021185495269376e+16,30,ok,OMI-Aura_L3-OMNO2d_2022m1223_v003-2023m0103t064018.he5
2022-12-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1224_v003-2023m0103t064309.he5
2022-12-25,1421338265151078.5,1421338265151078.8,1910100134461440.0,79716270735360.0,2209500291399680.0,5,ok,OMI-Aura_L3-OMNO2d_2022m1225_v003-2023m0103t064332.he5
2022-12-26,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1226_v003-2023m0103t064311.he5
2022-12-27,3785553079322916.5,3784746304855910.0,3684240529031168.0,839006023581696.0,7821895118356480.0,28,ok,OMI-Aura_L3-OMNO2d_2022m1227_v003-2023m0103t064305.he5
2022-12-28,41077111154278.4,40833790234791.16,50538697195520.0,-1379881724149760.0,1434576253616128.0,10,ok,OMI-Aura_L3-OMNO2d_2022m1228_v003-2023m0103t064254.he5
2022-12-29,784071747698688.0,784071747698688.0,519518757584896.0,210949499781120.0,1886299975843840.0,4,ok,OMI-Aura_L3-OMNO2d_2022m1229_v003-2023m0103t064253.he5
2022-12-30,4031942550321015.5,4031260671792981.5,2708636694478848.0,-3066591080087552.0,1.3553673393143808e+16,15,ok,OMI-Aura_L3-OMNO2d_2022m1230_v003-2023m0103t064307.he5
2022-12-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2022m1231_v003-2023m0223t190954.he5
2023-01-01,3667554950464580.5,3665447858383339.5,3206882428715008.0,31434907582464.0,1.1810592054575104e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0101_v003-2023m0223t191118.he5
2023-01-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0102_v003-2023m0223t191040.he5
2023-01-03,3141865280617403.5,3140835704627790.5,2911954943344640.0,-569975379066880.0,7819751392804864.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0103_v003-2023m0223t191057.he5
2023-01-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0104_v003-2023m0223t191012.he5
